Sampling date(mm/dd/yyyy)	Field	Experiment number	plot number	Ntrt	NAdd(g/m2/yr)	BurnTrt	Species Name	Species Biomass (g/m2)	Maximum plant height (cm)	Median plant height (cm)	Subplot	LastYrNtrtRec
7/13/1983	C	2	32	9	0	0	Schizachyrium scoparium	1.367	19	13	Whole	1991
7/13/1983	C	2	34	4	10	0	Artemisia ludoviciana	132.633	82	66	Whole	1991
7/13/1983	C	2	34	4	10	0	Solidago nemoralis	4.4	46	46	Whole	1991
7/13/1983	C	2	34	4	10	0	Rudbeckia serotina	64.8	67	62	Whole	1991
7/13/1983	C	2	34	4	10	0	Polygonum convolvulus	0.05	9	8.5	Whole	1991
7/13/1983	C	2	34	4	10	0	Physalis virginiana	0.2	16.5	16.5	Whole	1991
7/13/1983	C	2	34	4	10	0	Oenothera biennis	0.2	7	5.5	Whole	1991
7/13/1983	C	2	34	4	10	0	Erigeron canadensis	23.467	77	66	Whole	1991
7/13/1983	C	2	34	4	10	0	Ambrosia coronopifolia	10.6	45	41	Whole	1991
7/13/1983	C	2	34	4	10	0	Lespedeza capitata	2.8	32	25	Whole	1991
7/13/1983	C	2	34	4	10	0	Cyperus sp.	7.633	79	34	Whole	1991
7/13/1983	C	2	34	4	10	0	Sorghastrum nutans	15.867	130	38	Whole	1991
7/13/1983	C	2	34	4	10	0	Setaria lutescens	13.8	72	30	Whole	1991
7/13/1983	C	2	34	4	10	0	Poa pratensis	5.5	56	31	Whole	1991
7/13/1983	C	2	34	4	10	0	Panicum praecocious	15.467	36.5	29	Whole	1991
7/13/1983	C	2	34	4	10	0	Panicum oligosanthes	117.233	59	38	Whole	1991
7/13/1983	C	2	34	4	10	0	Panicum capillare	0.007	5	5	Whole	1991
7/13/1983	C	2	34	4	10	0	Schizachyrium scoparium	4.767	55.5	25	Whole	1991
7/13/1983	C	2	34	4	10	0	Miscellaneous litter	160.6	-3	-3	Whole	1991
7/13/1983	C	2	34	4	10	0	Agropyron repens	26.167	102	50	Whole	1991
7/13/1983	C	2	35	7	50	0	Setaria lutescens	35.8	93	44	Whole	1991
7/13/1983	C	2	35	7	50	0	Oxybaphus hirsutus	26.1	96	69	Whole	1991
7/13/1983	C	2	35	7	50	0	Erigeron canadensis	212.333	122	100	Whole	1991
7/13/1983	C	2	35	7	50	0	Asclepias tuberosa	7.6	41.5	37.5	Whole	1991
7/13/1983	C	2	35	7	50	0	Ambrosia coronopifolia	3.3	42.5	42.5	Whole	1991
7/13/1983	C	2	35	7	50	0	Rosa arkansana	22.667	45	43	Whole	1991
7/13/1983	C	2	35	7	50	0	Carex sp.	7.9	78	42	Whole	1991
7/13/1983	C	2	35	7	50	0	Miscellaneous litter	179.867	-3	-3	Whole	1991
7/13/1983	C	2	35	7	50	0	Schizachyrium scoparium	0.367	32.5	32.5	Whole	1991
7/13/1983	C	2	35	7	50	0	Panicum oligosanthes	181.6	69.5	49	Whole	1991
7/13/1983	C	2	35	7	50	0	Poa pratensis	0.567	45	35	Whole	1991
7/13/1983	C	2	35	7	50	0	Artemisia ludoviciana	255.2	129	83	Whole	1991
7/13/1983	C	2	39	9	0	0	Schizachyrium scoparium	16.6	86	53	Whole	1983
7/13/1983	C	2	39	9	0	0	Solidago nemoralis	1.6	12	9	Whole	1983
7/13/1983	C	2	39	9	0	0	Poa pratensis	0.333	19	15.5	Whole	1983
7/13/1983	C	2	39	9	0	0	Setaria lutescens	2.7	40	10	Whole	1983
7/13/1983	C	2	39	9	0	0	Cyperus sp.	3.567	64	34	Whole	1983
7/13/1983	C	2	39	9	0	0	Rosa arkansana	48.833	41	34	Whole	1983
7/13/1983	C	2	39	9	0	0	Lathyrus venosus	0.933	17	16.5	Whole	1983
7/13/1983	C	2	39	9	0	0	Ambrosia coronopifolia	4.367	37.5	37.5	Whole	1983
7/13/1983	C	2	39	9	0	0	Panicum perlongum	0.02	9	9	Whole	1983
7/13/1983	C	2	39	9	0	0	Polygonum convolvulus	0.2	9	9	Whole	1983
7/13/1983	C	2	39	9	0	0	Panicum oligosanthes	63.467	39	32	Whole	1983
7/13/1983	C	2	39	9	0	0	Solidago rigida	158.667	91	82	Whole	1983
7/13/1983	C	2	39	9	0	0	Artemisia ludoviciana	65.8	60	49	Whole	1983
7/13/1983	C	2	39	9	0	0	Oxybaphus hirsutus	0.027	7.5	7.5	Whole	1983
7/13/1983	C	2	39	9	0	0	Panicum praecocious	4.267	23	16.5	Whole	1983
7/13/1983	C	2	39	9	0	0	Miscellaneous litter	241.467	-3	-3	Whole	1983
7/13/1983	C	2	39	9	0	0	Agropyron repens	28.567	75	36	Whole	1983
7/13/1983	C	2	39	9	0	0	Erigeron canadensis	14.6	73	51	Whole	1983
7/13/1983	C	2	39	9	0	0	Erigeron strigosus	0.2	8.5	8.5	Whole	1983
7/13/1983	C	2	40	9	0	0	Panicum oligosanthes	53.6	48	33	Whole	1991
7/13/1983	C	2	40	9	0	0	Schizachyrium scoparium	15.1	87.5	69	Whole	1991
7/13/1983	C	2	40	9	0	0	Poa pratensis	0.6	20	13	Whole	1991
7/13/1983	C	2	40	9	0	0	Setaria lutescens	0.667	11	7	Whole	1991
7/13/1983	C	2	40	9	0	0	Rosa arkansana	29.333	39	35	Whole	1991
7/13/1983	C	2	40	9	0	0	Ambrosia coronopifolia	4.4	31	24	Whole	1991
7/13/1983	C	2	40	9	0	0	Artemisia ludoviciana	116.867	77	47	Whole	1991
7/13/1983	C	2	40	9	0	0	Aster azureus	0.633	9.5	8	Whole	1991
7/13/1983	C	2	40	9	0	0	Erigeron canadensis	56.967	78	63	Whole	1991
7/13/1983	C	2	40	9	0	0	Euphorbia corollata	0.4	18	18	Whole	1991
7/13/1983	C	2	40	9	0	0	Miscellaneous litter	75.033	-3	-3	Whole	1991
7/13/1983	C	2	40	9	0	0	Euphorbia glyptosperma	0.007	2.5	2.5	Whole	1991
7/13/1983	C	2	45	2	3	0	Polygonum convolvulus	0.233	11.5	11	Whole	1991
7/13/1983	C	2	45	2	3	0	Oxybaphus hirsutus	0.06	7	7	Whole	1991
7/13/1983	C	2	45	2	3	0	Erigeron strigosus	0.267	6	5.5	Whole	1991
7/13/1983	C	2	45	2	3	0	Erigeron canadensis	33.767	104	104	Whole	1991
7/13/1983	C	2	45	2	3	0	Artemisia ludoviciana	79.633	78	55	Whole	1991
7/13/1983	C	2	45	2	3	0	Artemisia (caudata)	2.367	15	15	Whole	1991
7/13/1983	C	2	45	2	3	0	Ambrosia coronopifolia	7.967	46	46	Whole	1991
7/13/1983	C	2	45	2	3	0	Rosa arkansana	45.833	39	30	Whole	1991
7/13/1983	C	2	45	2	3	0	Stipa spartea	0.667	42	42	Whole	1991
7/13/1983	C	2	45	2	3	0	Setaria lutescens	23.4	34.5	19	Whole	1991
7/13/1983	C	2	45	2	3	0	Poa pratensis	0.567	22.5	14	Whole	1991
7/13/1983	C	2	45	2	3	0	Panicum perlongum	0.333	26	26	Whole	1991
7/13/1983	C	2	45	2	3	0	Panicum oligosanthes	0.1	6	6	Whole	1991
7/13/1983	C	2	45	2	3	0	Agropyron repens	19.8	74.5	29	Whole	1991
7/13/1983	C	2	45	2	3	0	Miscellaneous litter	353.267	-3	-3	Whole	1991
7/13/1983	C	2	46	1	0	0	Panicum oligosanthes	80.633	40	29	Whole	1991
7/13/1983	C	2	46	1	0	0	Chenopodium album	0.3	20	20	Whole	1991
7/13/1983	C	2	46	1	0	0	Artemisia ludoviciana	31.1	61	61	Whole	1991
7/13/1983	C	2	46	1	0	0	Artemisia (caudata)	0.967	9	9	Whole	1991
7/13/1983	C	2	46	1	0	0	Ambrosia coronopifolia	5.533	30.5	25	Whole	1991
7/13/1983	C	2	46	1	0	0	Lespedeza capitata	0.1	3.5	3	Whole	1991
7/13/1983	C	2	46	1	0	0	Cyperus sp.	0.767	20	15.5	Whole	1991
7/13/1983	C	2	46	1	0	0	Stipa spartea	10	71	50	Whole	1991
7/13/1983	C	2	46	1	0	0	Sorghastrum nutans	0.233	15.5	15.5	Whole	1991
7/13/1983	C	2	46	1	0	0	Setaria lutescens	11.733	32	15	Whole	1991
7/13/1983	C	2	46	1	0	0	Miscellaneous litter	227.5	-3	-3	Whole	1991
7/13/1983	C	2	46	1	0	0	Panicum perlongum	0.07	7	5	Whole	1991
7/13/1983	C	2	46	1	0	0	Oenothera biennis	0.1	3	2.7	Whole	1991
7/13/1983	C	2	46	1	0	0	Schizachyrium scoparium	11.267	56	31	Whole	1991
7/13/1983	C	2	46	1	0	0	Poa pratensis	1.633	40	23	Whole	1991
7/13/1983	C	2	46	1	0	0	Erigeron canadensis	9.9	69.5	45	Whole	1991
7/13/1983	C	2	46	1	0	0	Polygonum convolvulus	0.027	6	6	Whole	1991
7/13/1983	C	2	46	1	0	0	Solidago rigida	52.8	103.5	103.5	Whole	1991
7/13/1983	C	2	46	1	0	0	Viola sp.	0.013	2	2	Whole	1991
7/13/1983	C	2	46	1	0	0	Viola pedatifida	0.3	4.5	4.5	Whole	1991
7/13/1983	C	2	46	1	0	0	Miscellaneous herbs	0.003	0.5	0.5	Whole	1991
7/13/1983	C	2	46	1	0	0	Hedeoma hispida	2.733	25	23	Whole	1991
7/13/1983	C	2	47	1	0	0	Oxybaphus hirsutus	0.04	78	78	Whole	1991
7/13/1983	C	2	47	1	0	0	Miscellaneous herbs	0.013	3	2.5	Whole	1991
7/13/1983	C	2	47	1	0	0	Hedeoma hispida	0.633	23	18	Whole	1991
7/13/1983	C	2	47	1	0	0	Erigeron canadensis	0.9	37	26	Whole	1991
7/13/1983	C	2	47	1	0	0	Artemisia ludoviciana	164.4	60	42	Whole	1991
7/13/1983	C	2	47	1	0	0	Artemisia (caudata)	0.533	11	11	Whole	1991
7/13/1983	C	2	47	1	0	0	Ambrosia coronopifolia	7.2	34	25	Whole	1991
7/13/1983	C	2	47	1	0	0	Aristida basiramea	0.433	26	14	Whole	1991
7/13/1983	C	2	47	1	0	0	Sorghastrum nutans	23.367	120	38	Whole	1991
7/13/1983	C	2	47	1	0	0	Setaria lutescens	1.667	19.5	11	Whole	1991
7/13/1983	C	2	47	1	0	0	Poa pratensis	0.167	19.5	11	Whole	1991
7/13/1983	C	2	47	1	0	0	Panicum oligosanthes	54.2	32	27	Whole	1991
7/13/1983	C	2	47	1	0	0	Schizachyrium scoparium	9.433	57	45	Whole	1991
7/13/1983	C	2	47	1	0	0	Miscellaneous litter	134.733	-3	-3	Whole	1991
7/13/1983	C	2	47	1	0	0	Populus tremuloides	0.02	2	2	Whole	1991
7/13/1983	C	2	50	2	3	0	Comandra richardsiana	0.057	10	9	Whole	1991
7/13/1983	C	2	50	2	3	0	Euphorbia corollata	17.067	76	29	Whole	1991
7/13/1983	C	2	50	2	3	0	Hedeoma hispida	2.5	22	19	Whole	1991
7/13/1983	C	2	50	2	3	0	Helianthemum bicknellii	11.333	35.5	21	Whole	1991
7/13/1983	C	2	50	2	3	0	Monarda fistulosa	0.733	15.5	11.5	Whole	1991
7/13/1983	C	2	50	2	3	0	Lithospermum canescens	3.533	21.5	21.5	Whole	1991
7/13/1983	C	2	50	2	3	0	Erigeron canadensis	33.333	95	65	Whole	1991
7/13/1983	C	2	50	2	3	0	Polygonum convolvulus	0.07	10	7	Whole	1991
7/13/1983	C	2	50	2	3	0	Setaria lutescens	12.1	58	30	Whole	1991
7/13/1983	C	2	50	2	3	0	Polygala polygama	0.04	4	4	Whole	1991
7/13/1983	C	2	50	2	3	0	Artemisia ludoviciana	111.7	77.5	56	Whole	1991
7/13/1983	C	2	50	2	3	0	Ambrosia coronopifolia	8.8	40	36	Whole	1991
7/13/1983	C	2	50	2	3	0	Cyperus sp.	3.267	43	28	Whole	1991
7/13/1983	C	2	50	2	3	0	Miscellaneous litter	143	-3	-3	Whole	1991
7/13/1983	C	2	50	2	3	0	Aristida basiramea	3.1	46.5	35	Whole	1991
7/13/1983	C	2	50	2	3	0	Panicum praecocious	3.8	20	16	Whole	1991
7/13/1983	C	2	50	2	3	0	Panicum oligosanthes	25.9	36	23	Whole	1991
7/13/1983	C	2	50	2	3	0	Schizachyrium scoparium	3.333	69	28	Whole	1991
7/13/1983	C	2	50	2	3	0	Agropyron repens	0.433	21	20.5	Whole	1991
7/13/1983	C	2	50	2	3	0	Panicum perlongum	29.633	32.5	29	Whole	1991
7/13/1983	C	2	50	2	3	0	Digitaria ischaemum	1.767	20	14	Whole	1991
7/13/1983	C	2	50	2	3	0	Poa pratensis	0.1	30.5	16	Whole	1991
7/13/1983	C	2	51	5	16	0	Ambrosia coronopifolia	16.667	38	32.5	Whole	1991
7/13/1983	C	2	51	5	16	0	Miscellaneous litter	268.767	-3	-3	Whole	1991
7/13/1983	C	2	51	5	16	0	Agropyron repens	3.033	32	28	Whole	1991
7/13/1983	C	2	51	5	16	0	Panicum capillare	0.267	27	16.5	Whole	1991
7/13/1983	C	2	51	5	16	0	Panicum oligosanthes	36	32	19	Whole	1991
7/13/1983	C	2	51	5	16	0	Panicum praecocious	9.633	22	16.5	Whole	1991
7/13/1983	C	2	51	5	16	0	Setaria lutescens	77.067	70.5	26.5	Whole	1991
7/13/1983	C	2	51	5	16	0	Sorghastrum nutans	0.867	35	20	Whole	1991
7/13/1983	C	2	51	5	16	0	Cyperus sp.	1.767	37	17	Whole	1991
7/13/1983	C	2	51	5	16	0	Artemisia ludoviciana	127.033	83.5	56	Whole	1991
7/13/1983	C	2	51	5	16	0	Erigeron canadensis	2.1	52	52	Whole	1991
7/13/1983	C	2	51	5	16	0	Euphorbia corollata	1.8	32.5	19	Whole	1991
7/13/1983	C	2	51	5	16	0	Euphorbia glyptosperma	0.007	3	3	Whole	1991
7/13/1983	C	2	51	5	16	0	Polygonum convolvulus	1.933	43.5	39.5	Whole	1991
7/13/1983	C	2	51	5	16	0	Viola sp.	0.033	5	5	Whole	1991
7/13/1983	C	2	51	5	16	0	Stipa spartea	0.467	57	57	Whole	1991
7/13/1983	C	2	51	5	16	0	Lithospermum caroliniense	0.1	4	4	Whole	1991
7/13/1983	C	2	53	9	0	0	Digitaria ischaemum	1.4	10.5	5.5	Whole	1983
7/13/1983	C	2	53	9	0	0	Miscellaneous litter	68.567	-3	-3	Whole	1983
7/13/1983	C	2	53	9	0	0	Setaria lutescens	0.6	12	9	Whole	1983
7/13/1983	C	2	53	9	0	0	Stipa spartea	2.533	53	41	Whole	1983
7/13/1983	C	2	53	9	0	0	Cyperus sp.	0.133	27	19	Whole	1983
7/13/1983	C	2	53	9	0	0	Panicum oligosanthes	91.067	36	25	Whole	1983
7/13/1983	C	2	53	9	0	0	Fragaria virginiana	1.133	5.5	5	Whole	1983
7/13/1983	C	2	53	9	0	0	Schizachyrium scoparium	11.7	78	55	Whole	1983
7/13/1983	C	2	53	9	0	0	Artemisia ludoviciana	35.367	59	28	Whole	1983
7/13/1983	C	2	53	9	0	0	Populus tremuloides	24.367	55	55	Whole	1983
7/13/1983	C	2	53	9	0	0	Oxybaphus hirsutus	0.02	4.5	4.5	Whole	1983
7/13/1983	C	2	53	9	0	0	Sorghastrum nutans	7.067	43	32	Whole	1983
7/13/1983	C	2	54	5	16	0	Sorghastrum nutans	10.467	66	42	Whole	1991
7/13/1983	C	2	54	5	16	0	Setaria lutescens	0.167	23	18	Whole	1991
7/13/1983	C	2	54	5	16	0	Poa pratensis	11.1	55	30	Whole	1991
7/13/1983	C	2	54	5	16	0	Panicum praecocious	0.4	36	23	Whole	1991
7/13/1983	C	2	54	5	16	0	Schizachyrium scoparium	0.267	34	34	Whole	1991
7/13/1983	C	2	54	5	16	0	Agropyron repens	1.433	77	77	Whole	1991
7/13/1983	C	2	54	5	16	0	Miscellaneous litter	99.1	-3	-3	Whole	1991
7/13/1983	C	2	54	5	16	0	Rudbeckia serotina	0.233	5	5	Whole	1991
7/13/1983	C	2	54	5	16	0	Aristida basiramea	0.057	16	16	Whole	1991
7/13/1983	C	2	54	5	16	0	Panicum oligosanthes	271.2	64	42	Whole	1991
7/13/1983	C	2	54	5	16	0	Tragopogon dubius	1.433	64	64	Whole	1991
7/13/1983	C	2	54	5	16	0	Lithospermum caroliniense	0.133	8	8	Whole	1991
7/13/1983	C	2	54	5	16	0	Viola pedatifida	0.567	13.5	13	Whole	1991
7/13/1983	C	2	54	5	16	0	Cyperus sp.	0.167	32	13	Whole	1991
7/13/1983	C	2	54	5	16	0	Polygonum convolvulus	0.133	29.5	29.5	Whole	1991
7/13/1983	C	2	54	5	16	0	Hedeoma hispida	1.033	31	14	Whole	1991
7/13/1983	C	2	54	5	16	0	Artemisia ludoviciana	257.5	93.5	55	Whole	1991
7/13/1983	C	2	54	5	16	0	Artemisia (caudata)	3.7	25.5	13	Whole	1991
7/13/1983	C	2	54	5	16	0	Anemone cylindrica	0.1	6	4.5	Whole	1991
7/13/1983	C	2	54	5	16	0	Ambrosia coronopifolia	2.9	51.5	51.5	Whole	1991
7/13/1983	C	2	54	5	16	0	Rosa arkansana	0.027	2	2	Whole	1991
7/13/1983	C	2	54	5	16	0	Chenopodium album	0.02	5.5	5.5	Whole	1991
7/13/1983	C	2	54	5	16	0	Comandra richardsiana	0.8	22.5	11	Whole	1991
7/12/1984	A	2	1	5	16	0	Mosses & lichens	33.08	-3	-3	Whole	1984
7/12/1984	A	2	1	5	16	0	Lepidium densiflorum	0.11	17	12.1	Whole	1984
7/12/1984	A	2	1	5	16	0	Fragaria virginiana	0.02	2.8	2.8	Whole	1984
7/12/1984	A	2	1	5	16	0	Berteroa incana	21.6667	64.7	60.5	Whole	1984
7/12/1984	A	2	1	5	16	0	Achillea millefolium(lanulosa)	10.3333	35	17.9	Whole	1984
7/12/1984	A	2	1	5	16	0	Agrostis scabra	2.98	52.8	33.9	Whole	1984
7/12/1984	A	2	1	5	16	0	Miscellaneous litter	302.0667	-3	-3	Whole	1984
7/12/1984	A	2	1	5	16	0	Erigeron canadensis	0.3833	17.6	17	Whole	1984
7/12/1984	A	2	1	5	16	0	Agropyron repens	439.4333	107.4	69.5	Whole	1984
7/12/1984	A	2	1	5	16	0	Hedeoma hispida	0.9033	20	11.4	Whole	1984
7/12/1984	A	2	2	9	0	0	Tragopogon dubius	5.7033	54.8	54.8	Whole	1991
7/12/1984	A	2	2	9	0	0	Potentilla recta	1.05	11.6	8.1	Whole	1991
7/12/1984	A	2	2	9	0	0	Lepidium densiflorum	0.0433	13.5	9	Whole	1991
7/12/1984	A	2	2	9	0	0	Hedeoma hispida	2.6667	16.1	9.8	Whole	1991
7/12/1984	A	2	2	9	0	0	Miscellaneous grasses	0.4367	-1	-3	Whole	1991
7/12/1984	A	2	2	9	0	0	Berteroa incana	7.8	59.1	34.7	Whole	1991
7/12/1984	A	2	2	9	0	0	Ambrosia artemisiifolia	0.1867	8.1	6.2	Whole	1991
7/12/1984	A	2	2	9	0	0	Mosses & lichens	18.5867	-3	-3	Whole	1991
7/12/1984	A	2	2	9	0	0	Fungi 	0.1633	-3	-3	Whole	1991
7/12/1984	A	2	2	9	0	0	Miscellaneous litter	113.9667	-3	-3	Whole	1991
7/12/1984	A	2	2	9	0	0	Agropyron repens	222.9333	92.6	61.7	Whole	1991
7/12/1984	A	2	2	9	0	0	Agrostis scabra	6.7667	52.3	40.9	Whole	1991
7/12/1984	A	2	2	9	0	0	Aristida basiramea	0.7133	14.3	8	Whole	1991
7/12/1984	A	2	2	9	0	0	Erigeron strigosus	13.2067	68.3	55.5	Whole	1991
7/12/1984	A	2	3	9	0	0	Achillea millefolium(lanulosa)	10.7333	59.2	11.9	Whole	1984
7/12/1984	A	2	3	9	0	0	Mosses & lichens	20.1267	-3	-3	Whole	1984
7/12/1984	A	2	3	9	0	0	Miscellaneous litter	66.3333	-3	-3	Whole	1984
7/12/1984	A	2	3	9	0	0	Agropyron repens	105.5	80.4	43.7	Whole	1984
7/12/1984	A	2	3	9	0	0	Polygonum convolvulus	0.44	9	6.7	Whole	1984
7/12/1984	A	2	3	9	0	0	Ambrosia artemisiifolia	0.2	4.5	3.2	Whole	1984
7/12/1984	A	2	3	9	0	0	Berteroa incana	1.8333	49	49	Whole	1984
7/12/1984	A	2	3	9	0	0	Erigeron canadensis	0.11	9.3	9.3	Whole	1984
7/12/1984	A	2	3	9	0	0	Euphorbia glyptosperma	0.0133	1.9	1.3	Whole	1984
7/12/1984	A	2	3	9	0	0	Hedeoma hispida	2.1333	16.2	9.1	Whole	1984
7/12/1984	A	2	3	9	0	0	Lepidium densiflorum	0.4167	18.6	8.9	Whole	1984
7/12/1984	A	2	3	9	0	0	Aristida basiramea	0.27	12.5	7.3	Whole	1984
7/12/1984	A	2	3	9	0	0	Agrostis scabra	28.1	74.8	41.1	Whole	1984
7/12/1984	A	2	4	2	3	0	Polygonum convolvulus	0.05	5.1	3.5	Whole	1991
7/12/1984	A	2	4	2	3	0	Hedeoma hispida	1.2	12.6	9.3	Whole	1991
7/12/1984	A	2	4	2	3	0	Berteroa incana	5	58.2	38.5	Whole	1991
7/12/1984	A	2	4	2	3	0	Ambrosia artemisiifolia	0.1733	7	5.2	Whole	1991
7/12/1984	A	2	4	2	3	0	Ambrosia coronopifolia	0.04	3.8	3.8	Whole	1991
7/12/1984	A	2	4	2	3	0	Cyperus sp.	0.44	20.5	13.2	Whole	1991
7/12/1984	A	2	4	2	3	0	Poa pratensis	0.46	22	12.9	Whole	1991
7/12/1984	A	2	4	2	3	0	Miscellaneous litter	152.3	-3	-3	Whole	1991
7/12/1984	A	2	4	2	3	0	Mosses & lichens	10.9167	-3	-3	Whole	1991
7/12/1984	A	2	4	2	3	0	Agrostis scabra	5.5	60.9	49.4	Whole	1991
7/12/1984	A	2	4	2	3	0	Agropyron repens	217.9667	99	43.8	Whole	1991
7/12/1984	A	2	5	8	80	0	Agropyron repens	647.7333	101.5	75.6	Whole	1984
7/12/1984	A	2	5	8	80	0	Miscellaneous litter	214	-3	-3	Whole	1984
7/12/1984	A	2	6	9	0	0	Hedeoma hispida	1.92	15.5	8.3	Whole	1991
7/12/1984	A	2	6	9	0	0	Lepidium densiflorum	0.17	18.2	18.2	Whole	1991
7/12/1984	A	2	6	9	0	0	Berteroa incana	16.6667	67.1	51.5	Whole	1991
7/12/1984	A	2	6	9	0	0	Ambrosia coronopifolia	0.0367	5.5	4.4	Whole	1991
7/12/1984	A	2	6	9	0	0	Schizachyrium scoparium	0.0433	4.5	2.8	Whole	1991
7/12/1984	A	2	6	9	0	0	Agrostis scabra	5.6	66.7	41	Whole	1991
7/12/1984	A	2	6	9	0	0	Agropyron repens	157	86.7	54.1	Whole	1991
7/12/1984	A	2	6	9	0	0	Miscellaneous litter	130.4667	-3	-3	Whole	1991
7/12/1984	A	2	7	9	0	0	Poa pratensis	125.9333	84.9	58.8	Whole	1991
7/12/1984	A	2	7	9	0	0	Potentilla recta	11.7367	49.4	18.1	Whole	1991
7/12/1984	A	2	7	9	0	0	Hedeoma hispida	0.16	9	8	Whole	1991
7/12/1984	A	2	7	9	0	0	Erigeron strigosus	3.1333	61.4	61.4	Whole	1991
7/12/1984	A	2	7	9	0	0	Berteroa incana	4.7533	51.5	31	Whole	1991
7/12/1984	A	2	7	9	0	0	Mosses & lichens	20.8867	-3	-3	Whole	1991
7/12/1984	A	2	7	9	0	0	Achillea millefolium(lanulosa)	3.9333	21.1	16.2	Whole	1991
7/12/1984	A	2	7	9	0	0	Schizachyrium scoparium	0.2967	10.1	9.5	Whole	1991
7/12/1984	A	2	7	9	0	0	Agropyron repens	139.8	82.6	52.2	Whole	1991
7/12/1984	A	2	7	9	0	0	Miscellaneous litter	215.2667	-3	-3	Whole	1991
7/12/1984	A	2	7	9	0	0	Ambrosia coronopifolia	0.07	13.4	13.4	Whole	1991
7/12/1984	A	2	8	4	10	0	Achillea millefolium(lanulosa)	0.6467	20.5	12.4	Whole	1991
7/12/1984	A	2	8	4	10	0	Poa pratensis	2.4133	44.4	20.6	Whole	1991
7/12/1984	A	2	8	4	10	0	Polygonum convolvulus	0.15	12.4	9.2	Whole	1991
7/12/1984	A	2	8	4	10	0	Lepidium densiflorum	0.51	25.5	18	Whole	1991
7/12/1984	A	2	8	4	10	0	Hedeoma hispida	5.8667	30.1	16.1	Whole	1991
7/12/1984	A	2	8	4	10	0	Schizachyrium scoparium	1.8867	19.1	11.5	Whole	1991
7/12/1984	A	2	8	4	10	0	Agrostis scabra	5.3667	51.8	23.3	Whole	1991
7/12/1984	A	2	8	4	10	0	Agropyron repens	280.8	102	69	Whole	1991
7/12/1984	A	2	8	4	10	0	Miscellaneous litter	149.4333	-3	-3	Whole	1991
7/12/1984	A	2	8	4	10	0	Erigeron strigosus	5.2	74.5	74.5	Whole	1991
7/12/1984	A	2	8	4	10	0	Ambrosia artemisiifolia	0.67	18.1	14.2	Whole	1991
7/12/1984	A	2	8	4	10	0	Berteroa incana	7.7667	64.6	61.7	Whole	1991
7/12/1984	A	2	8	4	10	0	Erigeron canadensis	0.33	15.2	13.3	Whole	1991
7/12/1984	A	2	9	6	28	0	Hedeoma hispida	0.1067	16.2	12.5	Whole	1991
7/12/1984	A	2	9	6	28	0	Agropyron repens	544.2	113	63.7	Whole	1991
7/12/1984	A	2	9	6	28	0	Lepidium densiflorum	0.02	5.5	5.5	Whole	1991
7/12/1984	A	2	9	6	28	0	Ambrosia artemisiifolia	0.1667	11.1	8.5	Whole	1991
7/12/1984	A	2	9	6	28	0	Miscellaneous litter	196	-3	-3	Whole	1991
7/12/1984	A	2	9	6	28	0	Berteroa incana	8.5333	52	43.7	Whole	1991
7/12/1984	A	2	10	4	10	0	Agrostis scabra	4.3333	74.3	40.2	Whole	1984
7/12/1984	A	2	10	4	10	0	Polygonum convolvulus	1.41	31.2	8.5	Whole	1984
7/12/1984	A	2	10	4	10	0	Agropyron repens	222.3333	82.5	59.4	Whole	1984
7/12/1984	A	2	10	4	10	0	Lepidium densiflorum	0.22	15	12.6	Whole	1984
7/12/1984	A	2	10	4	10	0	Poa pratensis	0.4133	55.6	55.6	Whole	1984
7/12/1984	A	2	10	4	10	0	Achillea millefolium(lanulosa)	0.1567	7.2	7.2	Whole	1984
7/12/1984	A	2	10	4	10	0	Ambrosia artemisiifolia	1.61	16.6	10.3	Whole	1984
7/12/1984	A	2	10	4	10	0	Berteroa incana	26.3333	78.9	26.7	Whole	1984
7/12/1984	A	2	10	4	10	0	Erigeron canadensis	3.1333	17.7	13.6	Whole	1984
7/12/1984	A	2	10	4	10	0	Hedeoma hispida	2.1	19.4	11.1	Whole	1984
7/12/1984	A	2	10	4	10	0	Miscellaneous litter	93.5	-3	-3	Whole	1984
7/12/1984	A	2	11	7	50	0	Miscellaneous litter	173.4667	-3	-3	Whole	1984
7/12/1984	A	2	11	7	50	0	Agropyron repens	444.6	97	58.3	Whole	1984
7/12/1984	A	2	11	7	50	0	Agrostis scabra	0.3733	69	69	Whole	1984
7/12/1984	A	2	11	7	50	0	Berteroa incana	17.52	63	61.9	Whole	1984
7/12/1984	A	2	11	7	50	0	Polygonum convolvulus	0.0733	20	20	Whole	1984
7/12/1984	A	2	12	1	0	0	Ambrosia coronopifolia	0.23	6	5.2	Whole	1991
7/12/1984	A	2	12	1	0	0	Polygonum convolvulus	0.0633	8.6	5.7	Whole	1991
7/12/1984	A	2	12	1	0	0	Lepidium densiflorum	0.08	7.1	5.9	Whole	1991
7/12/1984	A	2	12	1	0	0	Hedeoma hispida	3.1333	15.4	11.4	Whole	1991
7/12/1984	A	2	12	1	0	0	Berteroa incana	10.2333	66.9	54	Whole	1991
7/12/1984	A	2	12	1	0	0	Miscellaneous litter	80.2	-3	-3	Whole	1991
7/12/1984	A	2	12	1	0	0	Agrostis scabra	0.2667	34.6	15	Whole	1991
7/12/1984	A	2	12	1	0	0	Schizachyrium scoparium	0.1633	11.1	6.5	Whole	1991
